name,apparition,affiliations,occupations,origin,status,height,weight,bloodtype,fruit.name,devilfruit.type,residence,bounty,key,has_D,haki.observation,haki.armament,haki.conqueror
Palms,553.0,hisowncrew;allyofthewhitebeardpirates,pirate;captain,,Alive,,,,,,,,palms,0.0,0.0,0.0,0.0
Panda ManPandaman,44.0,,wrestler,tibet,Alive,200.0,122.0,,,,pandaisland,3333333.0,pandamanpandaman,0.0,0.0,0.0,0.0
Panda WomanPandawomanmi,517.0,easteregg,,calmbelt,Alive,,,,,,amazonlily,,pandawomanpandawomanmi,0.0,0.0,0.0,0.0
Pandora,867.0,carmel,,,Unknown,,,,,,,,pandora,0.0,0.0,0.0,0.0
Pansy,515.0,kuja,warrior,calmbelt,Alive,,,,,,amazonlily,,pansy,0.0,0.0,0.0,0.0
Papaneel,621.0,,robber,grandline,Alive,,,,,,ryugukingdom,,papaneel,0.0,0.0,0.0,0.0
Papas,1039.0,kidpirates,pirate,,Unknown,,,,,,,,papas,0.0,0.0,0.0,0.0
Pappagu,195.0,criminalbrand;takoyaki8,fashiondesigner;takoyakiseller;pet,grandline,Alive,50.0,,XF,,,gyoverlyhills,,pappagu,0.0,0.0,0.0,0.0
Pasia,501.0,,dancer;slave,southblue,Alive,,,,,,,,pasia,0.0,0.0,0.0,0.0
Patty,44.0,baratie,patissier,eastblue,Alive,204.0,,X,,,,,patty,0.0,0.0,0.0,0.0
Paulie,323.0,galley-lacompany,vicepresidentofgalley-la;dockoneforeman;shipwright,grandline,Alive,195.0,,S,,,water7,,paulie,0.0,0.0,0.0,0.0
Pavlik,553.0,whitebeardpirates,pirate;captain,,Alive,,,,,,,,pavlik,0.0,0.0,0.0,0.0
Peachbeard,904.0,peachbeardpirates;blackbeardpirates,pirate;captain;blackbeard'ssubordinate,,Alive,,,,,,,52000000.0,peachbeard,0.0,0.0,0.0,0.0
Pearl,54.0,kriegpirates,commanderofthekriegpirates'secondunit,eastblue,Alive,239.0,,F,,,,,pearl,0.0,0.0,0.0,0.0
Pedro,805.0,mokomodukedom;guardians;;ninja-pirate-mink-samuraialliance;noxexpeditionparty\pirates,captainoftheguardians;piratecaptain;explorer,grandline,Deceased,233.0,,F,,,zou,382000000.0,pedro,0.0,1.0,1.0,0.0
Peekatha Krotch,707.0,corridacolosseum,,,Alive,,,,,,,,peekathakrotch,0.0,0.0,0.0,0.0
Peepley Lulu,323.0,galley-lacompany,dock1foreman;shipwright,grandline,Alive,206.0,,S,,,water7,,peepleylulu,0.0,0.0,0.0,0.0
Peetamu,966.0,rogerpirates,pirate,,Unknown,,,,,,,,peetamu,0.0,0.0,0.0,0.0
Pekkori,524.0,harahettania,priest,,Alive,,,,,,,,pekkori,0.0,0.0,0.0,0.0
Pekoms,651.0,bigmompirates;noxpirates,combatant;broker;explorer,,Unknown,232.0,,S,Turtle-Turtle Fruit,Zoan,zou,330000000.0,pekoms,0.0,1.0,1.0,0.0
Pell,155.0,arabastakingdom,commanderofroyalguards,grandline,Alive,189.0,,X,Tweet-Tweet Fruit Falcon Type,Zoan,,,pell,0.0,0.0,0.0,0.0
Pellini,711.0,tontattakingdomtontattapiratesstrawhatgrandfleet,pirate,,Alive,,,,,,,,pellini,0.0,0.0,0.0,0.0
Penguin,498.0,heartpirates;ninja-pirate-mink-samuraialliance,pirate,northblue,Unknown,,,X,,,swallowisland,,penguin,0.0,0.0,0.0,0.0
PepperPieman,23.0,usopppirates,pretendpirate,eastblue,Alive,120.0,,XF,,,syrupvillage,,pepperpieman,0.0,0.0,0.0,0.0
Peppoko,2.0,alvidapirates,pirate,eastblue,Alive,,,,,,goatisland,,peppoko,0.0,0.0,0.0,0.0
Perona,443.0,draculemihawk;thrillerbarkpirates,pirate;wildzombiesandsurprisezombiescommander,westblue,Alive,160.0,,XF,Hollow-Hollow Fruit,Paramecia,kuraiganaisland;thrillerbark,,perona,0.0,0.0,0.0,0.0
Peterman,499.0,houndpets,slavetrader,,Alive,,,,,,,,peterman,0.0,0.0,0.0,0.0
Pica,700.0,donquixotepirates,pirateexecutiveofficer,northblue,Alive,470.0,,X,Stone-Stone Fruit,Paramecia,downsspidermilesdressrosa,99000000.0,pica,0.0,1.0,1.0,0.0
Pickles,309.0,foxypirates;groggymonsters,pirate;combatant,,Alive,,,,,,,,pickles,0.0,0.0,0.0,0.0
Pierre,237.0,ganfall,ganfall'spet,,Alive,,,,Horse-Horse Fruit,Zoan,,,pierre,0.0,0.0,0.0,0.0
Pike,652.0,marines;g-5,marineofficer,,Alive,,,,,,g-5,,pike,0.0,0.0,0.0,0.0
Pincers Scissors,176.0,ukkarihot-springisland;matsuge,ukkarihot-springsresorttransportation,,Alive,,,,,,arabastakingdom;ukkarihot-springsisland,,pincersscissors,0.0,0.0,0.0,0.0
Pinky,8.0,,,eastblue,Alive,,,,,,,,pinky,0.0,0.0,0.0,0.0
Piper,1130.0,,,,Alive,,,,,,elbaph,,piper,0.0,0.0,0.0,0.0
Pisaro,72.0,arlongpirates;sunpirates,pirate;musician,grandline,Alive,,,,,,fish-mandistrict;arlongpark,,pisaro,0.0,0.0,0.0,0.0
Poker,997.0,beastspirates;tama,shinuchi,,Alive,,,,Rattlesnake Smile,Artificial Zoan,,,poker,0.0,0.0,0.0,0.0
Pomsky,1089.0,marines,viceadmiral,,Alive,,,,,Zoan,,,pomsky,0.0,0.0,0.0,0.0
Poppoko,2.0,alvidapirates,pirate,eastblue,Alive,,,,,,goatisland,,poppoko,0.0,0.0,0.0,0.0
Poppy,515.0,kuja,warrior,calmbelt,Alive,,,,,,amazonlily,,poppy,0.0,0.0,0.0,0.0
Porche,305.0,foxypirates,pirate;combatant,,Alive,,,,,,,,porche,0.0,0.0,0.0,0.0
Porchemy,583.0,bluejampirates,pirate,eastblue,Deceased,320.0,,X,,,,3400000.0,porchemy,0.0,0.0,0.0,0.0
Poro,14.0,orangetown,bookstoreowner,eastblue,Alive,,,,,,orangetown,,poro,0.0,0.0,0.0,0.0
Portgas D. Ace,154.0,whitebeardpirates;spadepirates;clanofd.;dadanfamily;impeldown,2nddivisioncommander;pirate;captain;prisonerofthegreatprison;thief;bandit,southblue,Deceased,185.0,,S,Flame-Flame Fruit,Logia,baterilla;mt.colubo,100000000.0,portgasd.ace,1.0,1.0,1.0,1.0
Portgaz D. Rouge,550.0,gold.roger;portgasd.ace;clanofd.,,,Deceased,,,,,,,,portgazd.rouge,1.0,0.0,0.0,0.0
Potato,498.0,bonneypirates,fishmonger;pirate,southblue,Alive,,,,,,sorbetkingdom,,potato,0.0,0.0,0.0,0.0
Potsun,217.0,,doctor,,Alive,,,,,,,,potsun,0.0,0.0,0.0,0.0
Pound,831.0,charlottefamily‡,,grandline,Alive,731.0,,F,,,,,pound,0.0,0.0,0.0,0.0
Prince Grus,966.0,marines;,rearadmiral,westblue,Alive,205.0,,X,Glorp-Glorp Fruit,Unknown,g-14,,princegrus,0.0,0.0,0.0,0.0
Prometheus,827.0,bigmompirates;rockspirates,,grandline,Unknown,239.0,,,,,wholecakeisland,,prometheus,0.0,0.0,0.0,0.0
"Pump ,Pomp",1029.0,kidpirates,pirate,,Unknown,,,,,,,,"pump,pomp",0.0,0.0,0.0,0.0
Puppu,155.0,piratecrew,pirate;captain,,Unknown,,,,,,,,puppu,0.0,0.0,0.0,0.0
Purinpurin,75.0,marines;marine77thbranch,marinecommodore,eastblue,Deceased,,,,,,77thbranch,,purinpurin,0.0,0.0,0.0,0.0
Pururu,1079.0,bourgeoispirates;redhairpirates,piratecaptain,,Alive,,,,,,,,pururu,0.0,0.0,0.0,0.0
Pythagoras,1065.0,marines,,grandline,Alive,341.0,,S,,,egghead,,pythagoras,0.0,0.0,0.0,0.0
Qing Jiao,704.0,chinjaofamily;happonavy;strawhatgrandfleet,12thleaderofthehapponavy;pirate,westblue,Alive,520.0,,F,,,kanocountry,542000000.0,qingjiao,0.0,0.0,0.0,0.0
Queen,920.0,beastspirates;mads,all-star;scientist;defactorulerofudon,grandline,Alive,612.0,,XF,"Dragon-Dragon Fruit, Model: Brachiosaurus",Ancient Zoan,wanocountry,1320000000.0,queen,0.0,1.0,1.0,0.0
Queen Mama Chanter,730.0,,,,Active,,,,,,,,queenmamachanter,0.0,0.0,0.0,0.0
Quincy,1039.0,kidpirates,pirate,,Unknown,,,,,,,,quincy,0.0,0.0,0.0,0.0
RabianRabiyan,827.0,bigmompirates;cacaoisland,,,Alive,,,,,,,,rabianrabiyan,0.0,0.0,0.0,0.0
Raccoon,,,piratecaptain,,Unknown,,,,,,,75000000.0,raccoon,0.0,0.0,0.0,0.0
Raijin,931.0,beastspirates;orochioniwabanshu;kurozumifamily,ninja;pirate,wanocountry,Alive,200.0,,X,,,flowercapital;wanocountry,,raijin,0.0,0.0,0.0,0.0
Raizo,817.0,kouzukifamily;nineredscabbards;ninja-pirate-mink-samuraialliance,daimyo;ninja;retainerofthekouzukifamily;samurai;memberofthekouzukifamilyoniwabanshu;bandit,grandline,Alive,311.0,,X,Scrolling Jutsu,Paramecia,wanocountry,,raizo,0.0,1.0,1.0,0.0
Raki,249.0,shandia;pumpkincafe,shandiawarrior;cook,skyislands,Alive,179.0,,S,,,,,raki,0.0,0.0,0.0,0.0
Rakuda,929.0,,,,Alive,,,,,,wanocountry,,rakuda,0.0,0.0,0.0,0.0
Rakuyo,553.0,whitebeardpirates,7thdivisioncommander;pirate,southblue,Alive,,,,,,,,rakuyo,0.0,0.0,0.0,0.0
Ramba,551.0,subordinateofthewhitebeardpirates,pirate;captain,,Alive,,,,,,,,ramba,0.0,0.0,0.0,0.0
Rampo,711.0,tontattakingdom;tontattapirates;strawhatgrandfleet,vice-chief;pirate,,Alive,,,,,,,,rampo,0.0,0.0,0.0,0.0
Ran,516.0,kuja;kujapirates,pirate,calmbelt,Alive,,,,,,amazonlily,,ran,0.0,0.0,0.0,0.0
Randolph,827.0,bigmompirates,pirate,,Alive,,,,,,,,randolph,0.0,0.0,0.0,0.0
Ratel,1073.0,marines,marinecaptain,,Alive,,,,,,,,ratel,0.0,0.0,0.0,0.0
Ratherby Seifer,528.0,,,grandline,Alive,,,,,,,15000000.0,ratherbyseifer,0.0,0.0,0.0,0.0
Rebecca,704.0,dressrosa;corridacolosseum,lady-in-waiting;gladiator;princessofdressrosa,grandline,Alive,171.0,,S,,,dressrosa,,rebecca,0.0,1.0,0.0,0.0
Recycollie,1063.0,vegapunk,,,Alive,,,,,,egghead,,recycollie,0.0,0.0,0.0,0.0
Red King,1078.0,marines,viceadmiral,,Alive,,,,,,,,redking,0.0,0.0,0.0,0.0
Reforte,556.0,whitebeardpirates,pirate;captain,,Alive,,,,,,,,reforte,0.0,0.0,0.0,0.0
Reuder,550.0,,reporter,,Alive,,,,,,,,reuder,0.0,0.0,0.0,0.0
Ribbitini,1079.0,puddlepirates;redhairpirates,pirate;captain,,Alive,,,,,,,,ribbitini,0.0,0.0,0.0,0.0
RichieRichy,9.0,crossguild;buggy'sdelivery;buggyandalvidaalliance;buggypirates,pet;piratecaptain,,Alive,,,,,,karaibariisland,,richierichy,0.0,0.0,0.0,0.0
Rika,3.0,marine153rdbranch,waitress,eastblue,Alive,,,,,,shellstown,,rika,0.0,0.0,0.0,0.0
Riku Doldo III,706.0,rikufamily,king;corridacolosseumgladiator,grandline,Alive,261.0,,S,,,dressrosa,,rikudoldoiii,0.0,0.0,0.0,0.0
Rindo,516.0,kuja;kujapirates,pirate;sniper,calmbelt,Alive,,,,,,amazonlily,,rindo,0.0,0.0,0.0,0.0
Ripley,1134.0,walrusschool,warrior;biologyteacher,,Alive,,,,,,elbaph,,ripley,0.0,0.0,0.0,0.0
Ripper,7.0,marines;marine153rdbranch,marinecommander;basecommander,eastblue,Alive,,,,,,shellstown,1000000.0,ripper,0.0,0.0,0.0,0.0
Ririka,4.0,,bartender,eastblue,Alive,,,,,,shellstown,,ririka,0.0,0.0,0.0,0.0
Risky Brothers,451.0,perona;thrillerbarkpirates,wildzombies,,Deceased,,,,,,,,riskybrothers,0.0,0.0,0.0,0.0
Risky Brothers,475.0,rollingpirates;thrillerbarkvictim'sassociation,pirates,,Alive,,,,,,,,riskybrothers,0.0,0.0,0.0,0.0
Rivers,223.0,bellamypirates,sniper,,Unknown,,,,,,,,rivers,0.0,0.0,0.0,0.0
Rob Lucci,323.0,cp0;cp9;galley-lacompany,cipherpolagent;shipwright,grandline,Alive,212.0,,XF,Cat-Cat Fruit Leopard Model,Zoan,guanhao,,roblucci,0.0,1.0,1.0,0.0
Robson,135.0,drumkingdom;blikingpirates,wapol'spet,,Unknown,,,,,,,,robson,0.0,0.0,0.0,0.0
Rocks D. Xebec,957.0,rockspirates;clanofd.,piratecaptain,,Deceased,,,,,,,,rocksd.xebec,1.0,0.0,0.0,0.0
Rocks Pirates,,,,,,,,,,,,,rockspirates,0.0,0.0,0.0,0.0
Rockstar,234.0,redhairpirates,pirate,,Alive,,,,,,,94000000.0,rockstar,0.0,0.0,0.0,0.0
Roddy,805.0,mokomodukedom;guardians;ninja-pirate-mink-samuraialliance,guardian,,Alive,,,,,,zou,,roddy,0.0,0.0,0.0,0.0
Rodo,898.0,strawhatgrandfleet;landofgods;buggy'sdelivery,navigator;pirate;mercenary,grandline,Alive,,,,,,elbaph,,rodo,0.0,0.0,0.0,0.0
Roji,391.0,,housewife,,Deceased,,,,,,,,roji,0.0,0.0,0.0,0.0
Rokkaku,4.0,marines,marinelieutenantjuniorgrade,eastblue,Alive,,,,,,shellstown,1000000.0,rokkaku,0.0,0.0,0.0,0.0
Rokki,1036.0,beastspirates,,punkhazard,Alive,,,,,,onigashima,,rokki,0.0,0.0,0.0,0.0
Rolling Logan,706.0,majiatsukakingdom,armycommander,,Alive,,,,,,,,rollinglogan,0.0,0.0,0.0,0.0
Ronja,1134.0,walrusschool,student,,Alive,,,,,,elbaph,,ronja,0.0,0.0,0.0,0.0
Roronoa Arashi,,,,,Deceased,,,,,,,,roronoaarashi,0.0,0.0,0.0,0.0
Roronoa Pinzolo,,,swordsman,,Unknown,,,,,,,,roronoapinzolo,0.0,0.0,0.0,0.0
Roronoa Zoro,3.0,strawhatpirates;strawhatgrandfleet;shimotsukifamily;ninja-pirate-mink-samuraialliance,masterswordsman;pirate;crewcombatant;seniorofficer;rōnin;bountyhunter,eastblue,Alive,178.0,,XF,,,shimotsukivillage;kuraiganaisland,60000000.0,roronoazoro,0.0,1.0,1.0,1.0
Roshio,222.0,roshiopirates,piratecaptain,,Alive,,,,,,,42000000.0,roshio,0.0,0.0,0.0,0.0
Roshu,391.0,oharaarchaeologists,archaeologist,,Deceased,,,,,,,,roshu,0.0,0.0,0.0,0.0
Ross,223.0,bellamypirates,combatant;swordsman,,Unknown,,,,,,,,ross,0.0,0.0,0.0,0.0
RoswaldRosward,497.0,worldgovernment,worldnoble,redline,Alive,215.0,,XF,,,marygeoise,,roswaldrosward,0.0,0.0,0.0,0.0
Roxanne,46.0,,,eastblue,Alive,,,,,,,,roxanne,0.0,0.0,0.0,0.0
Rush,558.0,allyofthewhitebeardpirates,piratecaptain,,Alive,,,,,,,,rush,0.0,0.0,0.0,0.0
Russian,775.0,,,,Deceased,,,,,,,,russian,0.0,0.0,0.0,0.0
Ryce,224.0,hokahokapirates,pirate;firstmate,,Alive,,,,,,,,ryce,0.0,0.0,0.0,0.0
Rydin,129.0,giantwarriorpirates,,,Unknown,,,,,,elbaph,,rydin,0.0,0.0,0.0,0.0
Ryuboshi,609.0,neptunefamily,princeoftheryugukingdom,grandline,Alive,544.0,,S,,,ryugupalace,,ryuboshi,0.0,0.0,0.0,0.0
Ryuma,448.0,thrillerbarkpirates,generalzombie,,Deceased,179.0,,,,,thrillerbark,,ryuma,0.0,0.0,0.0,0.0
Ryunosuke,803.0,,,,Deceased,,,,,,,,ryunosuke,0.0,0.0,0.0,0.0
S-Bear,1062.0,seraphim,,newworld,Alive,660.0,,X (Green Blood),Paw-Paw Fruit,ArtificialParamecia,egghead,,s-bear,0.0,0.0,0.0,0.0
S-Hawk,1059.0,seraphim,,newworld,Alive,212.0,,S (Green Blood),Dice-Dice Fruit,ArtificialParamecia,egghead,,s-hawk,0.0,0.0,0.0,0.0
S-Shark,1065.0,seraphim,,newworld,Alive,320.0,,F (Green Blood),Swim-Swim Fruit,ArtificialParamecia,egghead,,s-shark,0.0,0.0,0.0,0.0
S-Snake,1059.0,seraphim,,newworld,Alive,208.0,,S (Green Blood),Love-Love Fruit,ArtificialParamecia,egghead,,s-snake,0.0,0.0,0.0,0.0
Saber,552.0,spadepirates,pirate,,Alive,,,,,,,,saber,0.0,0.0,0.0,0.0
Sabo,583.0,revolutionaryarmy;dadanfamily;goakingdom,chiefofstaffoftherevolutionaryarmy;noble;pirate;thief;bandit,eastblue,Alive,100.0,,X,Flame-Flame Fruit,Logia,goakingdom;mt.colubo;baltigo;momoiroisland,602000000.0,sabo,0.0,1.0,1.0,0.0
Sadie,531.0,impeldown,chiefguard,grandline,Alive,183.0,,S,,,,,sadie,0.0,0.0,0.0,0.0
Sai,704.0,happonavy;chinjaofamily;strawhatgrandfleet,captainofthethirdshipofthestrawhatgrandfleet;13thleaderofthehapponavy;martialartist,westblue,Alive,242.0,,F,,,kanocountry,210000000.0,sai,0.0,1.0,1.0,0.0
Saint Charlos,499.0,worldgovernment,worldnoble,redline,Alive,230.0,,XF,,,marygeoise,,saintcharlos,0.0,0.0,0.0,0.0
Saint Figarland Garling,1086.0,fiveelders;god'sknights;worldnobles,co-headoftheworldgovernment;warriorgodofscienceanddefense;supremecommanderofgod'sknights;worldnoble,,Alive,,,,,,marygeoise,,saintfigarlandgarling,0.0,0.0,0.0,0.0
Saint Jalmac,588.0,worldgovernment,worldnoble,,Alive,,,,,,marygeoise,,saintjalmac,0.0,0.0,0.0,0.0
Saint Pluming,1083.0,worldgovernment,worldnoble,,Alive,,,,,,marygeoise,,saintpluming,0.0,0.0,0.0,0.0
Saint Shalria,497.0,worldgovernment,worldnoble,redline,Alive,178.0,,XF,,,marygeoise,,saintshalria,0.0,0.0,0.0,0.0
Sakazuki,397.0,marines,fleetadmiral;admiral;viceadmiral,northblue,Alive,306.0,,F,Mag-Mag Fruit Magma-Magma Fruit,Logia,marineheadquarters,,sakazuki,0.0,1.0,1.0,0.0
Saldeath,530.0,impeldown,chiefguard,grandline,Alive,218.0,,F,,,,,saldeath,0.0,0.0,0.0,0.0
Sally Isntoinette,823.0,goakingdom,queen;princess,,Alive,,,,,,goakingdom,,sallyisntoinette,0.0,0.0,0.0,0.0
Salome,516.0,kuja,snakeweapon;pet,,Alive,,,,,,amazonlily,,salome,0.0,0.0,0.0,0.0
Salou,497.0,roswardfamily,pet,,Alive,,,,,,marygeoise,,salou,0.0,0.0,0.0,0.0
Saltgrill,75.0,arlongpirates,pirate;headofbanquets,grandline,Alive,,,,,,fish-mandistrict;arlongpark,,saltgrill,0.0,0.0,0.0,0.0
Sam,94.0,easteregg,,eastblue,Alive,,,,,,cocoyasivillage,,sam,0.0,0.0,0.0,0.0
Sambel,0.0,rogerpirates,pirate,,Unknown,,,,,,,,sambel,0.0,0.0,0.0,0.0
Samurai Batts,117.0,,,grandline,Alive,,,,,,,,samuraibatts,0.0,0.0,0.0,0.0
Sandayu,928.0,komurasaki,bodyguard,,Alive,,,,,,wanocountry,,sandayu,0.0,0.0,0.0,0.0
Sanji,43.0,strawhatpirates;strawhatgrandfleet;vinsmokefamily;baratie;germakingdom;ninja-pirate-mink-samuraialliance,cook;seniorofficer;souschef;prince;cartvendor,northblue,Alive,177.0,,S (RH-),,,eastblue;germakingdom;momoiroisland,77000000.0,sanji,0.0,1.0,1.0,0.0
San Juan Wolf,575.0,blackbeardpirates;impeldown,pirate;titaniccaptain;prisonerofthegreatprison,westblue,Alive,180.0,,S,Huge-Huge Fruit,Paramecia,hachinosu,,sanjuanwolf,0.0,0.0,0.0,0.0
Sapee,98.0,,fishmonger,eastblue,Alive,,,,,,loguetown,,sapee,0.0,0.0,0.0,0.0
Sarahebi,919.0,beastspirates,gifter;teacher,,Alive,,,,,Artificial Zoan,,,sarahebi,0.0,0.0,0.0,0.0
Sarfunkel,620.0,gaimon,,,Alive,,,,,,islandofrareanimals,,sarfunkel,0.0,0.0,0.0,0.0
Sarquiss,222.0,bellamypirates,firstmate,northblue,Unknown,228.0,,F,,,,38000000.0,sarquiss,0.0,0.0,0.0,0.0
Sarutobi,931.0,beastspirates;orochioniwabanshu,ninja;pirate,wanocountry,Alive,378.0,,F,,,flowercapital;wanocountry,,sarutobi,0.0,0.0,0.0,0.0
Sasaki,977.0,beastspirates;sasakipirates,shinuchi;piratecaptain,grandline,Alive,318.0,,XF,"Dragon-Dragon Fruit, Triceratops Model",Ancient Zoan,,472000000.0,sasaki,0.0,1.0,1.0,0.0
Satori,241.0,god'sarmy,priestofenel,skyislands,Unknown,179.0,,S,,,,,satori,0.0,1.0,0.0,0.0
Sawyer Wayback,707.0,,,,Alive,,,,,,,,sawyerwayback,0.0,0.0,0.0,0.0
Scales,647.0,poseidon,,,Alive,,,,,,calmbelt,,scales,0.0,0.0,0.0,0.0
Scarlet,721.0,rikufamily,princess,,Deceased,,,,,,,,scarlet,0.0,0.0,0.0,0.0
Schollzo,325.0,frankyfamily,dismantler;bountyhunter,,Alive,,,,,,water7,,schollzo,0.0,0.0,0.0,0.0
Scientist,,,,,,,,,,,,,scientist,0.0,0.0,0.0,0.0
Scopper Gaban,19.0,rogerpirates,pirate,,Alive,,,,,,elbaph,,scoppergaban,0.0,0.0,0.0,0.0
Scotch,595.0,beastspirates,pirate,,Unknown,,,,,,,,scotch,0.0,0.0,0.0,0.0
Scratchmen Apoo,498.0,onairpirates;beastspirates,piratecaptain;musician;informant,grandline,Alive,256.0,,XF,Tone-Tone Fruit[8],Paramecia,,198000000.0,scratchmenapoo,0.0,1.0,1.0,0.0
Sea Boar,191.0,seafloor,,,Alive,,,,,,,,seaboar,0.0,0.0,0.0,0.0
Seagull Ganz Nozudon,0.0,rogerpirates,pirate,,Unknown,,,,,,,,seagullganznozudon,0.0,0.0,0.0,0.0
Seamars,440.0,spacepirates,captain;pirate,,Alive,,,,,,,,seamars,0.0,0.0,0.0,0.0
Seira,608.0,mermaidcafe,dancer,grandline,Alive,,,,,,mermaidcove,,seira,0.0,0.0,0.0,0.0
Seki,908.0,levely,king,,Unknown,,,,,,lulusiakingdom,,seki,0.0,0.0,0.0,0.0
Sen-no-Rikyuru,1053.0,,masterofteaceremonies;cook,,Alive,,,,,,wanocountry,,sen-no-rikyuru,0.0,0.0,0.0,0.0
Sengoku,234.0,marines,inspectorgeneral;fleetadmiral;admiral,southblue,Alive,278.0,,F,"Human-Human Fruit, Model: Buddha",Mythical Zoan,marineheadquarters,,sengoku,0.0,1.0,1.0,1.0
Sentomaru,497.0,marines,marineofficer;captainofthescienceunit;dr.vegapunk'sbodyguard,grandline,Alive,279.0,,F,,,egghead,,sentomaru,0.0,1.0,1.0,0.0
Seto,287.0,shandia,,,Deceased,,,,,,,,seto,0.0,0.0,0.0,0.0
Señor Pink,702.0,donquixotepirates,pirateofficer;assassin,northblue,Alive,244.0,,X,Swim-Swim Fruit,Paramecia,spidermiles;dressrosa,58000000.0,señorpink,0.0,0.0,0.0,0.0
Shachi,498.0,heartpirates;ninja-pirate-mink-samuraialliance,pirate,northblue,Unknown,,,X,,,swallowisland,,shachi,0.0,0.0,0.0,0.0
Shaggy,1134.0,,,,Alive,,,,,,,,shaggy,0.0,0.0,0.0,0.0
Shaka,1062.0,marines,,grandline,Alive,220.0,,S,,,egghead,,shaka,0.0,0.0,0.0,0.0
Shakuyaku,498.0,shakky'srip-offbar;kuja;kujapirates,bartender;pirate;piratecaptain;empressofamazonlily,,Alive,186.0,,X,,,sabaodyarchipelago,,shakuyaku,0.0,0.0,0.0,0.0
Shamba,524.0,torinokingdom,,,Alive,,,,,,,,shamba,0.0,0.0,0.0,0.0
Shandia Chief,275.0,shandia,chiefofshandia,skyislands,Alive,179.0,,X,,,,,shandiachief,0.0,0.0,0.0,0.0
Shanks,1.0,redhairpirates;fouremperors;rogerpiratesworldnobles,chief;emperor;apprentice,westblue,Alive,199.0,,XF,,,,1040000000.0,shanks,0.0,1.0,1.0,1.0
Sharingle,428.0,marines,marinecaptain,,Alive,,,,Wheel-Wheel Fruit,Paramecia,,,sharingle,0.0,0.0,0.0,0.0
Sharley,610.0,mermaidcafe,proprietorofthemermaidcafe;fortuneteller,grandline,Alive,520.0,,XF,,,mermaidcovefish-mandistrict,,sharley,0.0,0.0,0.0,0.0
Sheepshead,795.0,beastspirates,shinuchiofthegifters,grandline,Unknown,293.0,,F,Sheep Smile,Artificial Zoan,,,sheepshead,0.0,0.0,0.0,0.0
Sherry,304.0,nomads,pet,,Alive,,,,,,,,sherry,0.0,0.0,0.0,0.0
Shiki,0.0,goldenlionpirates;rockspirates;impeldown,piratecaptain/admiral;prisonerofthegreatprison,,Unknown,,,,Float-Float Fruit,Paramecia,merveille,,shiki,0.0,0.0,0.0,0.0
Shimotsuki Furiko,,,,,Unknown,,,,,,,,shimotsukifuriko,0.0,0.0,0.0,0.0
Shimotsuki Koshiro,5.0,shimotsukifamily,dojomaster,eastblue,Alive,184.0,,S,,,,,shimotsukikoshiro,0.0,0.0,0.0,0.0
Shimotsuki Kozaburo,1033.0,shimotsukifamily,swordsmith,grandline,Deceased,221.0,,XF,,,,,shimotsukikozaburo,0.0,0.0,0.0,0.0
Shimotsuki Kuina,5.0,shimotsukifamily,traineeswordsman,eastblue,Deceased,150.0,,S,,,shimotsukivillage,,shimotsukikuina,0.0,0.0,0.0,0.0
Shimotsuki Ryuma,1023.0,wanocountry;shimotsukifamily,samurai,wanocountry,Deceased,179.0,,XF,,,,,shimotsukiryuma,0.0,0.0,1.0,0.0
Shimotsuki Ushimaru,953.0,,daimyoofringo;samurai,grandline,Deceased,298.0,,XF,,,wanocountry,,shimotsukiushimaru,0.0,0.0,1.0,0.0
Shimotsuki Yasuie,929.0,,taikomochi;daimyo,,Deceased,155.0,,F,,,ebisutown;hakumai,,shimotsukiyasuie,0.0,0.0,0.0,0.0
Shine,214.0,marines,chiefpettyofficer,,Alive,,,,,,,100000.0,shine,0.0,0.0,0.0,0.0
Shinobu,921.0,kouzukifamily;ninja-pirate-mink-samuraialliance,kunoichi;retainerofthekouzukifamily,grandline,Alive,180.0,,F,Ripe-Ripe Enticement Jutsu,Paramecia,kuri;wanocountry,,shinobu,0.0,0.0,0.0,0.0
Shinosuke,955.0,kouzukifamily,ninja;retainer,,Alive,,,,,,wanocountry,,shinosuke,0.0,0.0,0.0,0.0
Shion,515.0,kuja,warrior,,Alive,,,,,,amazonlily,,shion,0.0,0.0,0.0,0.0
Shirahoshi,612.0,neptunefamily;ryugukingdom,princessoftheryugukingdom,grandline,Alive,1187.0,,X,,,ryugupalace,,shirahoshi,0.0,1.0,0.0,0.0
Shirano,,d.r.,swordsman,,Deceased,,,,,,,,shirano,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,0.0,1.0,0.0
ShiryuShiliew,538.0,blackbeardpirates;impeldown,titaniccaptain;headjailer;prisonerofthegreatprison,grandline,Alive,340.0,,X,Clear-Clear Fruit,Paramecia,hachinosu,,shiryushiliew,0.0,0.0,0.0,0.0
Shishilian,808.0,mokomodukedom;inuarashimusketeersquad;ninja-pirate-mink-samuraialliance,captainofthemusketeers,grandline,Alive,196.0,,XF,,,kuraucity;zou,,shishilian,0.0,0.0,0.0,0.0
Shojoe,226.0,saruyamaalliance,pirate;bigboss,southblue,Alive,351.0,,X,,,jaya,36000000.0,shojoe,0.0,0.0,0.0,0.0
Shu,426.0,marines,marinecaptain,,Alive,,,,Rust-Rust Fruit,Paramecia,,,shu,0.0,0.0,0.0,0.0
