name,apparition,affiliations,occupations,origin,status,height,weight,bloodtype,fruit.name,devilfruit.type,residence,bounty,has_D,key,haki.observation,haki.armament,haki.conqueror
nan,951.0,kurozumifamily,retainer;prisonguard,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,958.0,,,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,966.0,,hairstylist,,Alive,,,,,,dressrosa,,0.0,nan,0.0,0.0,0.0
nan,926.0,beastspirates,waiter;prisonermineguard,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,625.0,worldgovernment,worldnoble,,Alive,,,,,,marygeoise,,0.0,nan,0.0,0.0,0.0
nan,980.0,beastspirates,shinuchi,,Alive,,,,Owl Smile,Artificial Zoan,,,0.0,nan,0.0,0.0,0.0
nan,675.0,caesarclown;vegapunk,,,Unknown,,,,,,punkhazard,,0.0,nan,0.0,0.0,0.0
nan,711.0,tontattatribe;tontacorpsstrawhatgrandfleet,,,Alive,,,,,,greenbit,,0.0,nan,0.0,0.0,0.0
nan,960.0,,,,Alive,,,,,,dressrosa,,0.0,nan,0.0,0.0,0.0
nan,329.0,frankyfamily,dismantler;bountyhunter,,Alive,,,,,,water7,,0.0,nan,0.0,0.0,0.0
nan,566.0,whitebeardpirates,pirate;captain,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,,,swordsmith,,Unknown,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,960.0,,,,Alive,,,,,,dressrosa,,0.0,nan,0.0,0.0,0.0
nan,906.0,levely,king,,Alive,,,,,,nagagutsukingdom,,0.0,nan,0.0,0.0,0.0
nan,951.0,beastspirates;mimawarigumi,samurai;pirate,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,951.0,beastspirates;mimawarigumi,samurai;pirate,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,954.0,,shipwright,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,940.0,,,,Alive,,,,,,ebisutown;wanocountry,,0.0,nan,0.0,0.0,0.0
nan,,,,,,,,,Impel Down,,,,0.0,nan,0.0,0.0,0.0
nan,919.0,,student,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,909.0,,samurai,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,427.0,marines,marine;commander,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,960.0,mimawarigumi;kouzukifamily,samurai;retainer,,Unknown,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,971.0,,,,Unknown,,,,,,flowercapital;wanocountry,,0.0,nan,0.0,0.0,0.0
nan,,sevenwarlordsofthesea,,,Deceased,514.0,,,,,,,0.0,nan,0.0,0.0,0.0
nan,929.0,,pawnshopowner,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,949.0,ninja-pirate-mink-samuraialliance,prisoner,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,578.0,whitebeardpirates,pirate;captain,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,919.0,,,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,948.0,ninja-pirate-mink-samuraialliance,prisoner,,Alive,,,,,,flowercapital,,0.0,nan,0.0,0.0,0.0
nan,951.0,beastspirates;mimawarigumi,samurai;pirate,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,959.0,beastspirates,gifter,,Alive,,,,Hawk Smile,Artificial Zoan,,,0.0,nan,0.0,0.0,0.0
nan,926.0,kouzukifamily;ninja-pirate-mink-samuraialliance,samurai,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,951.0,kurozumifamily,retainer;prisonguard,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,951.0,beastspirates;kurozumifamily,samurai;pirate,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,948.0,beastspirates,waiter;prisonermineguard,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,1122.0,endurancecurrypirates,piratecaptain,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,1122.0,endurancecurrypirates,pirate,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,915.0,,restaurantowner,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,942.0,kurozumifamily,retainer,,Alive,,,,Horse Smile,Artificial Zoan,flowercapital,,0.0,nan,0.0,0.0,0.0
nan,921.0,mt.atamathieves,,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,287.0,,ship'sdoctor,lvneelkingdom,Deceased,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,1016.0,beastspirates,gifter;attendant,,Alive,,,,Horse Smile,Artificial Zoan,,,0.0,nan,0.0,0.0,0.0
nan,926.0,beastspirates,waiter;prisonermineguard,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,915.0,,announcer,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,917.0,,firefighter,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,932.0,,official,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,823.0,levely,king,,Alive,,,,,,whitelandkingdom,,0.0,nan,0.0,0.0,0.0
nan,956.0,cp6,cipherpolagent,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,617.0,newfish-manpirates,pirate;seaurchinarmorspinesquadcommander,grandline,Alive,,,,,,fish-mandistrict,,0.0,nan,0.0,0.0,0.0
nan,906.0,levely,king,,Alive,,,,,,southfirekingdom,,0.0,nan,0.0,0.0,0.0
nan,943.0,shimotsukifamily,retainer,,Unknown,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,954.0,,,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,926.0,kouzukifamily;ninja-pirate-mink-samuraialliance,samurai,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,980.0,beastspirates;kurozumitama,gifter,,Alive,,,,Chinese Grasshopper Smile,Artificial Zoan,,,0.0,nan,0.0,0.0,0.0
nan,920.0,kouzukifamily;ninja-pirate-mink-samuraialliance,samurai;priest,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,983.0,beastspirates;kurozumitama,gifter,,Alive,,,,Praying Mantis Smile,Artificial Zoan,,,0.0,nan,0.0,0.0,0.0
nan,926.0,,newspaperdeliveryman,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,809.0,guardians,,,Alive,,,,,,mokomodukedom,,0.0,nan,0.0,0.0,0.0
nan,925.0,blackbeardpirates,,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,917.0,,,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,22.0,animalsoftheislandofrareanimals,,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,930.0,,,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,960.0,,,,Unknown,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,926.0,kouzukifamily;ninja-pirate-mink-samuraialliance,samurai,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,959.0,beastspirates,gifter,,Alive,,,,Peregrine Falcon Smile,Artificial Zoan,,,0.0,nan,0.0,0.0,0.0
nan,920.0,kouzukifamily;ninja-pirate-mink-samuraialliance,samurai,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,22.0,animalsoftheislandofrareanimals,,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,925.0,blackbeardpirates,,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,614.0,,,eastblue,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,906.0,levely,king,,Alive,,,,,,czachokingdom,,0.0,nan,0.0,0.0,0.0
nan,911.0,beastspirates,waiter,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,319.0,,seaking,,Unknown,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,963.0,germpirates,pirate,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,649.0,fish-manisland,trumpeter,grandline,Alive,,,,,,ryugukingdom,,0.0,nan,0.0,0.0,0.0
nan,324.0,,bullrentalsalesman,,Alive,,,,,,water7,,0.0,nan,0.0,0.0,0.0
nan,926.0,kouzukifamily;ninja-pirate-mink-samuraialliance,samurai,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,906.0,levely,king,,Alive,,,,,,sambakingdom,,0.0,nan,0.0,0.0,0.0
nan,961.0,,,,Alive,,,,,,dressrosa,,0.0,nan,0.0,0.0,0.0
nan,,,,,,,,,Sapoten Graveyard,,,,0.0,nan,0.0,0.0,0.0
nan,623.0,,,,Alive,,,,,,foolshoutisland,,0.0,nan,0.0,0.0,0.0
nan,960.0,,,,Unknown,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,632.0,,,cactusisland,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,906.0,levely,king,,Alive,,,,,,ringokingdom,,0.0,nan,0.0,0.0,0.0
nan,906.0,levely,queen,,Alive,,,,,,gingaballkingdom,,0.0,nan,0.0,0.0,0.0
nan,948.0,beastspirates,waiter;prisonermineguard,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,980.0,beastspirates,gifter,,Alive,,,,Crab Smile,Artificial Zoan,,,0.0,nan,0.0,0.0,0.0
nan,948.0,beastspirates,waiter;prisonermineguard,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,978.0,beastspirates;kurozumitama,shinuchi,,Alive,,,,Japanese Stag Beetle Smile,Artificial Zoan,,,0.0,nan,0.0,0.0,0.0
nan,936.0,beastspirates,waiter;prisonermineguard,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,940.0,,,,Alive,,,,,,ebisutown;wanocountry,,0.0,nan,0.0,0.0,0.0
nan,961.0,,shaman,,Unknown,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,579.0,allyofthewhitebeardpirates,pirate;captain,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,,,fashiondesigner,,Alive,,,,,,nagagutsukingdom,,0.0,nan,0.0,0.0,0.0
nan,909.0,,,,Alive,,,,,,sphinx,,0.0,nan,0.0,0.0,0.0
nan,960.0,,,,Unknown,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,329.0,frankyfamily,dismantler;bountyhunter,,Alive,,,,,,water7,,0.0,nan,0.0,0.0,0.0
nan,498.0,bonneypirates,fishmonger;pirate,southblue,Alive,,,,,,sorbetkingdom,,0.0,nan,0.0,0.0,0.0
nan,908.0,levely,king,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,924.0,,waiter;prisonermineguard,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,916.0,beastspirates,gifter,,Alive,,,,Rabbit Smile,Artificial Zoan,,,0.0,nan,0.0,0.0,0.0
nan,963.0,germpirates,pirate;scientist,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,823.0,happonavy,king,,Alive,,,,,,kanocountry,,0.0,nan,0.0,0.0,0.0
nan,980.0,beastspirates,gifter,,Alive,,,,Wolf Smile,Artificial Zoan,,,0.0,nan,0.0,0.0,0.0
nan,963.0,,,,Deceased,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,,,,,,,,,Impel Down,,,,0.0,nan,0.0,0.0,0.0
nan,915.0,,,,Unknown,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,993.0,beastspirates;kurozumitama,gifter,,Alive,,,,Rhino Smile,Artificial Zoan,,,0.0,nan,0.0,0.0,0.0
nan,908.0,levely,king,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,964.0,takotopuspirates,pirate;slaver,,Unknown,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,906.0,levely,king,,Alive,,,,,,jambalayakingdom,,0.0,nan,0.0,0.0,0.0
nan,1122.0,endurancecurrypirates,pirate,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,993.0,beastspirates;kurozumitama,gifter,,Alive,,,,Scorpion Smile,Artificial Zoan,,,0.0,nan,0.0,0.0,0.0
nan,915.0,,dyer;instructor,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,963.0,germpirates,pirate,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,,allyofthewhitebeardpirates,pirate;captain,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,908.0,levely,king,,Alive,,,,,,beefkingdom,,0.0,nan,0.0,0.0,0.0
nan,931.0,fujidraijin,,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,963.0,germpirates,pirate,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,963.0,germpirates,piratecaptain,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,401.0,,,,Unknown,,,,,,enieslobby,,0.0,nan,0.0,0.0,0.0
nan,969.0,hyougorofamily,,,Deceased,,,,,,flowercapital,,0.0,nan,0.0,0.0,0.0
nan,951.0,kurozumifamily,retainer;checkpointguard,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,920.0,kouzukifamily;ninja-pirate-mink-samuraialliance,,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,927.0,komurasaki,kamuro,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,713.0,tontattatribe,,,Alive,,,,,,greenbit,,0.0,nan,0.0,0.0,0.0
nan,234.0,whitebeardpirates,nurse,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,956.0,,musician,,Alive,,,,,,dressrosa,,0.0,nan,0.0,0.0,0.0
nan,960.0,,shopkeeper,,Unknown,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,650.0,nomads,nomad,grandline,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,650.0,nomads,nomad,grandline,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,925.0,blackbeardpirates,pirate,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,909.0,,magistrate,,Unknown,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,906.0,levely,prince,,Alive,,,,,,nagagutsukingdom,,0.0,nan,0.0,0.0,0.0
nan,,kuja,empressofamazonlily,,Deceased,,,,,,amazonlily,,0.0,nan,0.0,0.0,0.0
nan,909.0,nicorobin,geishamaster,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,392.0,cp9,cipherpolagent,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,971.0,kurozumifamily,retainer,,Deceased,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,933.0,,machi-bugyō,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,292.0,,godofskypiea,skypiea,Deceased,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,926.0,kouzukifamily;ninja-pirate-mink-samuraialliance,samurai,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,956.0,,pirate,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,964.0,,,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,22.0,animalsoftheislandofrareanimals,,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,978.0,beastspirates,shinuchi,,Alive,,,,Giant Tortoise Smile,Artificial Zoan,,,0.0,nan,0.0,0.0,0.0
nan,936.0,beastspirates,waiter;prisonerminechiefguard,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,949.0,uzukifamily,samurai;prisoner,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,956.0,sankankingdom,prince,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,915.0,,restaurantowner,,Alive,,,,,,kuri,,0.0,nan,0.0,0.0,0.0
nan,931.0,fujidraijin,,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,926.0,,,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,998.0,beastspirates,gifter,,Alive,,,,Japanese Rat Snake Smile,Artificial Zoan,,,0.0,nan,0.0,0.0,0.0
nan,917.0,,,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,915.0,,doctor,,Alive,,,,,,wanocountry,,0.0,nan,0.0,0.0,0.0
nan,948.0,ninja-pirate-mink-samuraialliance,prisoner,,Alive,,,,,,,,0.0,nan,0.0,0.0,0.0
nan,621.0,,,grandline,Alive,,,,,,ryugukingdom,,0.0,nan,0.0,0.0,0.0
Nangi,988.0,beastspirates,,,Alive,,,,,,onigashima,,0.0,nangi,0.0,0.0,0.0
Napoleon,651.0,bigmompirates;rockspirates,,grandline,Unknown,848.0,,,,,wholecakeisland,,0.0,napoleon,0.0,0.0,0.0
Nash,899.0,newgiantwarriorpirates,goldberg'sshield,,Alive,,,,,,,,0.0,nash,0.0,0.0,0.0
Natto,164.0,sand-sandclan,,,Alive,,,,,,arabastakingdom,,0.0,natto,0.0,0.0,0.0
Nay Mingheim,,marines,viceadmiral,,Alive,,,,,,,,0.0,naymingheim,0.0,0.0,0.0
Needa Hand,785.0,,doctor,,Alive,,,,,,,,0.0,needahand,0.0,0.0,0.0
Needle God,1127.0,,,,Alive,,,,,,landofgods,,0.0,needlegod,0.0,0.0,0.0
Nefeltari Cobra ;Nefertari Cobra ;Nefeltari Nebra,142.0,arabastakingdom;clanofd.,kingofarabasta,grandline,Deceased,182.0,,F,,,alubarna;arabasta,,0.0,nefeltaricobra;nefertaricobra;nefeltarinebra,0.0,0.0,0.0
Nefeltari D. Lily,1084.0,arabastakingdom;nefertarifamily;worldgovernment;clanofd.,queenofarabasta,grandline,Deceased,,,,,,arabastakingdom,,1.0,nefeltarid.lily,0.0,0.0,0.0
Nefeltari Titi,215.0,arabastakingdom,queen,,Deceased,,,,,,,,0.0,nefeltarititi,0.0,0.0,0.0
Nefeltari Vivi;Vivi Nefertari;Nefertari Vivi,103.0,arabastakingdom;strawhatpirates;baroqueworks;clanofd.;sand-sandclan,princessofarabasta;pirate;bountyhunter;frontieragent;sand-sandclanvice-leader,grandline,Alive,169.0,,F,,,arabastakingdom,,0.0,nefeltarivivi;vivinefertari;nefertarivivi,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,1.0,0.0
Nekozaemon,806.0,,,,Deceased,,,,,,,,0.0,nekozaemon,0.0,0.0,0.0
Neptune,611.0,neptunefamily;ryugukingdom,captainoftheroyalguard;kingoftheryugukingdom,grandline,Alive,1220.0,,X,,,,,0.0,neptune,0.0,0.0,0.0
Nerine,514.0,kuja,kujawarrior,calmbelt,Alive,,,,,,amazonlily,,0.0,nerine,0.0,0.0,0.0
Nero,367.0,cp9,cipherpolagent,westblue,Unknown,202.0,,X,,,,,0.0,nero,0.0,0.0,0.0
Nezumi;Rat,69.0,marines;marine16thbranch,marinecaptain,eastblue,Alive,182.0,,XF,,,16thbranch,,0.0,nezumi;rat,0.0,0.0,0.0
Nico Olvia,392.0,oharaarchaeologists,archaeologist,westblue,Deceased,186.0,,S,,,,79000000.0,0.0,nicoolvia,0.0,0.0,0.0
Nico Robin,114.0,strawhatpirates;strawhatgrandfleet;baroqueworks;foxypirates;oharaarchaeologists;revolutionaryarmy;ninja-pirate-mink-samuraialliance,archaeologist;seniorofficer;geisha;assassin;baroqueworksvicepresident;raindinnersmanager;revolutionary;slave,westblue,Alive,188.0,,S,Hana-Hana Fruit,Paramecia,ohara;arabasta;baltigo,79000000.0,0.0,nicorobin,0.0,0.0,0.0
Nika,1018.0,,,,Unknown,,,,,,,,0.0,nika,0.0,0.0,0.0
Ninth,558.0,allyofthewhitebeardpirates,pirate;captain,,Alive,,,,,,,,0.0,ninth,0.0,0.0,0.0
Nitro,651.0,bigmompirates;cacaoisland,,,Alive,,,,,,,,0.0,nitro,0.0,0.0,0.0
Nojiko,70.0,,mikanfarmer,eastblue,Alive,170.0,,S,,,cocoyasivillage;oykotkingdom,,0.0,nojiko,0.0,0.0,0.0
Nola,255.0,shandia;wagomuland,,,Alive,,40.0,,,,,,0.0,nola,0.0,0.0,0.0
Notta Magician,536.0,impeldown,doctor,,Alive,,,,,,,,0.0,nottamagician,0.0,0.0,0.0
Nubon,711.0,tontattakingdom;tontacorps;strawhatgrandfleet,pirate,,Alive,,,,,,,,0.0,nubon,0.0,0.0,0.0
Nure-Onna,998.0,beastspirates,gifter,,Alive,,,,Hognose Snake Smile,Artificial Zoan,,,0.0,nure-onna,0.0,0.0,0.0
Oars,456.0,thrillerbarkpirates,specialzombie;leaderofclanofevilgiants,northblue,Deceased,67.0,102.0,F,,,,,0.0,oars,0.0,0.0,0.0
Ocho,952.0,ninja-pirate-mink-samuraialliance,yakuzaboss;prisoner;samurai,,Alive,,,,,,,,0.0,ocho,0.0,0.0,0.0
Octopako,203.0,,,grandline,Alive,,,,,,gyoverlyhills,,0.0,octopako,0.0,0.0,0.0
Ohm,241.0,god'sarmy,priestofenel,skyislands,Unknown,189.0,,XF,,,,,0.0,ohm,1.0,0.0,0.0
Ohmasa,952.0,ninja-pirate-mink-samuraialliance,yakuzaboss;prisoner;samurai,,Alive,,,,,,,,0.0,ohmasa,0.0,0.0,0.0
Oimo,377.0,worldgovernment;giantwarriorpirates,pirate;gateguardian,grandline,Alive,1600.0,,F,,,elbaphenieslobbywater7,,0.0,oimo,0.0,0.0,0.0
Oinkchuck,446.0,thrillerbarkpirates,surprisezombieboss,,Deceased,,,,,,,,0.0,oinkchuck,0.0,0.0,0.0
Okame,163.0,sand-sandclan;rebelarmy,rebel,,Alive,,,,,,arabastakingdom,,0.0,okame,0.0,0.0,0.0
Olav,1134.0,walrusschool,student,,Alive,,,,,,elbaph,,0.0,olav,0.0,0.0,0.0
Oliva,,whitebeardpirates,bossofportchibaraltaisland,,Alive,,,,,,portchibaraltaisland,,0.0,oliva,0.0,0.0,0.0
Olombus ; Orlumbus,704.0,yontamariagrandfleet;strawhatgrandfleet;standingkingdom,captainoftheseventhshipofthestrawhatgrandfleet;pirate;admiral;adventurer,grandline,Alive,480.0,,X,,,,1.4800000098e+16,0.0,olombus;orlumbus,0.0,0.0,0.0
Onigumo,420.0,marines,viceadmiral,,Alive,,,,,,,,0.0,onigumo,0.0,0.0,0.0
Onimaru,936.0,shimotsukifamily;kouzukifamily,warriormonk;highwayrobber;pet,,Alive,428.0,,X,,Mythical Zoan,wanocountry,,0.0,onimaru,0.0,0.0,0.0
OnionTamanegi,23.0,usopppirates,pretendpirate,eastblue,Alive,124.0,,S,,,syrupvillage,,0.0,oniontamanegi,0.0,0.0,0.0
Ook-Ook,743.0,,,,Alive,,,,,,dressrosa,,0.0,ook-ook,0.0,0.0,0.0
Ooklicia,877.0,nihonavy,,,Alive,,,,,,,,0.0,ooklicia,0.0,0.0,0.0
Oran,391.0,,,,Deceased,,,,,,,,0.0,oran,0.0,0.0,0.0
Osaki,940.0,,,,Alive,,,,,,ebisutown;wanocountry,,0.0,osaki,0.0,0.0,0.0
Osome,1031.0,,geisha,,Alive,,,,,,,,0.0,osome,0.0,0.0,0.0
Ossamond,552.0,spadepirates,pirate,,Alive,,,,,,,,0.0,ossamond,0.0,0.0,0.0
Otohime,621.0,neptunefamily;ryugukingdom,queenoftheryugukingdom,grandline,Deceased,224.0,,S,,,,,0.0,otohime,1.0,0.0,0.0
Outlook III,585.0,goakingdom,noble,,Alive,,,,,,,,0.0,outlookiii,0.0,0.0,0.0
Pacifista,,marines,cyborgs;humanweapons,,,,,,,,,,0.0,pacifista,0.0,0.0,0.0
Pacifista,,marines,cyborgs;humanweapons,,,,,,,,,,0.0,pacifista,0.0,0.0,0.0
Pacifista,,marines,cyborgs;humanweapons,,,,,,,,,,0.0,pacifista,0.0,0.0,0.0
Pacifista,,marines,cyborgs;humanweapons,,,,,,,,,,0.0,pacifista,0.0,0.0,0.0
Pagaya,239.0,,engineer,grandline,Alive,179.0,,F,,,,,0.0,pagaya,0.0,0.0,0.0
Page One,929.0,beastspirates,shinuchi,grandline,Alive,171.0,,X,"Dragon-Dragon Fruit, Model: Spinosaurus",Ancient Zoan,wanocountry,290000000.0,0.0,pageone,1.0,1.0,0.0
Palms,553.0,hisowncrew;allyofthewhitebeardpirates,pirate;captain,,Alive,,,,,,,,0.0,palms,0.0,0.0,0.0
Panda ManPandaman,44.0,,wrestler,tibet,Alive,200.0,122.0,,,,pandaisland,3333333.0,0.0,pandamanpandaman,0.0,0.0,0.0
Panda WomanPandawomanmi,517.0,easteregg,,calmbelt,Alive,,,,,,amazonlily,,0.0,pandawomanpandawomanmi,0.0,0.0,0.0
Pandora,867.0,carmel,,,Unknown,,,,,,,,0.0,pandora,0.0,0.0,0.0
Pansy,515.0,kuja,warrior,calmbelt,Alive,,,,,,amazonlily,,0.0,pansy,0.0,0.0,0.0
Papaneel,621.0,,robber,grandline,Alive,,,,,,ryugukingdom,,0.0,papaneel,0.0,0.0,0.0
Papas,1039.0,kidpirates,pirate,,Unknown,,,,,,,,0.0,papas,0.0,0.0,0.0
Pappagu;Pappag,195.0,criminalbrand;takoyaki8,fashiondesigner;takoyakiseller;pet,grandline,Alive,50.0,,XF,,,gyoverlyhills,,0.0,pappagu;pappag,0.0,0.0,0.0
Pasia ;Pashia,501.0,,dancer;slave,southblue,Alive,,,,,,,,0.0,pasia;pashia,0.0,0.0,0.0
Patty,44.0,baratie,patissier,eastblue,Alive,204.0,,X,,,,,0.0,patty,0.0,0.0,0.0
Paulie ;Pauly,323.0,galley-lacompany,vicepresidentofgalley-la;dockoneforeman;shipwright,grandline,Alive,195.0,,S,,,water7,,0.0,paulie;pauly,0.0,0.0,0.0
Pavlik,553.0,whitebeardpirates,pirate;captain,,Alive,,,,,,,,0.0,pavlik,0.0,0.0,0.0
Peachbeard,904.0,peachbeardpirates;blackbeardpirates,pirate;captain;blackbeard'ssubordinate,,Alive,,,,,,,52000000.0,0.0,peachbeard,0.0,0.0,0.0
Pearl,54.0,kriegpirates,commanderofthekriegpirates'secondunit,eastblue,Alive,239.0,,F,,,,,0.0,pearl,0.0,0.0,0.0
Pedro,805.0,mokomodukedom;guardians;;ninja-pirate-mink-samuraialliance;noxexpeditionparty\pirates,captainoftheguardians;piratecaptain;explorer,grandline,Deceased,233.0,,F,,,zou,382000000.0,0.0,pedro,1.0,1.0,0.0
Peekatha Krotch,707.0,corridacolosseum,,,Alive,,,,,,,,0.0,peekathakrotch,0.0,0.0,0.0
Peepley Lulu ;Peeply Lulu,323.0,galley-lacompany,dock1foreman;shipwright,grandline,Alive,206.0,,S,,,water7,,0.0,peepleylulu;peeplylulu,0.0,0.0,0.0
Peetamu,966.0,rogerpirates,pirate,,Unknown,,,,,,,,0.0,peetamu,0.0,0.0,0.0
Pekkori,524.0,harahettania,priest,,Alive,,,,,,,,0.0,pekkori,0.0,0.0,0.0
Pekoms,651.0,bigmompirates;noxpirates,combatant;broker;explorer,,Unknown,232.0,,S,Turtle-Turtle Fruit,Zoan,zou,330000000.0,0.0,pekoms,1.0,1.0,0.0
Pell;Pelu,155.0,arabastakingdom,commanderofroyalguards,grandline,Alive,189.0,,X,Tweet-Tweet Fruit Falcon Type,Zoan,,,0.0,pell;pelu,0.0,0.0,0.0
Pellini,711.0,tontattakingdomtontattapiratesstrawhatgrandfleet,pirate,,Alive,,,,,,,,0.0,pellini,0.0,0.0,0.0
